workload,assignment_method,k,algorithm,algorithm_label,setting,num_instances,mean_selected,min_selected,max_selected,ci95_selected,mean_fairness,min_fairness,max_fairness,ci95_fairness,mean_fraction_opt,min_fraction_opt,max_fraction_opt,ci95_fraction_opt,mean_inverse_ratio,min_inverse_ratio,max_inverse_ratio,ci95_inverse_ratio,mean_delta,min_delta,max_delta,offline_fairness_ratio,offline_approximation_ratio,online_fairness_ratio,online_approximation_ratio
LANL-CM5-1994,containment_quantile,4,crs,CRS,online,1,4875.165,10.0,12535.0,0.0,17.692288712595108,10.088543834220685,17.692288712595108,nan,0.0824482496194825,0.00016911889058007779,0.2119905293421275,0.0,12.128820255314436,4.717191862784205,5913.0,0.0,239892.0,239892.0,239892.0,4.0,3.9999499781154255,214.46430625662595,214.46430625662595
LANL-CM5-1994,containment_quantile,4,offline_deterministic,Offline Deterministic,offline,1,50627.0,50627.0,50627.0,0.0,3.9988623435722412,3.9988623435722412,3.9988623435722412,0.0,0.8561982073397598,0.8561982073397598,0.8561982073397598,0.0,1.1679538586129932,1.1679538586129932,1.1679538586129932,0.0,239892.0,239892.0,239892.0,4.0,3.9999499781154255,214.46430625662595,214.46430625662595
LANL-CM5-1994,containment_quantile,4,offline_greedy,Global OPT,offline,1,59130.0,59130.0,59130.0,0.0,nan,nan,nan,nan,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,239892.0,239892.0,239892.0,4.0,3.9999499781154255,214.46430625662595,214.46430625662595
LANL-CM5-1994,containment_quantile,4,offline_randomized,Offline Randomized,offline,1,48511.026,26466.0,59130.0,0.0,4.016064257028113,1.3719676220072108,4.016064257028113,nan,0.8204130898021309,0.4475900558092339,1.0,0.0,1.218898153174497,1.0,2.234187259124915,0.0,239892.0,239892.0,239892.0,4.0,3.9999499781154255,214.46430625662595,214.46430625662595
LANL-CM5-1994,containment_quantile,4,online_randomized_fair,Online Randomized Fair Algorithm,online,1,1265.356,0.0,6626.0,0.0,73.4132811005526,38.40543685501538,73.4132811005526,nan,0.02139956029088449,0.0,0.11205817689835955,0.0,46.72993212977217,nan,nan,0.0,239892.0,239892.0,239892.0,4.0,3.9999499781154255,214.46430625662595,214.46430625662595
LANL-CM5-1994,containment_quantile,5,crs,CRS,online,1,4875.165,10.0,12535.0,0.0,18.68699416459409,10.327058217725812,18.68699416459409,nan,0.0824482496194825,0.00016911889058007779,0.2119905293421275,0.0,12.128820255314436,4.717191862784205,5913.0,0.0,239892.0,239892.0,239892.0,5.0,4.999916630539901,268.08038282078246,268.08038282078246
LANL-CM5-1994,containment_quantile,5,offline_deterministic,Offline Deterministic,offline,1,49419.0,49419.0,49419.0,0.0,5.0,5.0,5.0,0.0,0.8357686453576865,0.8357686453576865,0.8357686453576865,0.0,1.1965033691495175,1.1965033691495175,1.1965033691495175,0.0,239892.0,239892.0,239892.0,5.0,4.999916630539901,268.08038282078246,268.08038282078246
LANL-CM5-1994,containment_quantile,5,offline_greedy,Global OPT,offline,1,59130.0,59130.0,59130.0,0.0,nan,nan,nan,nan,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,239892.0,239892.0,239892.0,5.0,4.999916630539901,268.08038282078246,268.08038282078246
LANL-CM5-1994,containment_quantile,5,offline_randomized,Offline Randomized,offline,1,48641.341,24515.0,59130.0,0.0,4.975124378109453,1.3216637257348702,4.975124378109453,nan,0.8226169626247252,0.4145949602570607,1.0,0.0,1.2156326035501366,1.0,2.411992657556598,0.0,239892.0,239892.0,239892.0,5.0,4.999916630539901,268.08038282078246,268.08038282078246
LANL-CM5-1994,containment_quantile,5,online_randomized_fair,Online Randomized Fair Algorithm,online,1,1001.743,0.0,5368.0,0.0,96.7132225321908,46.890042635125845,96.7132225321908,nan,0.016941366480635888,0.0,0.09078302046338577,0.0,59.02711573726994,nan,nan,0.0,239892.0,239892.0,239892.0,5.0,4.999916630539901,268.08038282078246,268.08038282078246
LANL-CM5-1994,containment_quantile,6,crs,CRS,online,1,4875.165,10.0,12535.0,0.0,18.60090318464922,10.599674696363486,18.60090318464922,nan,0.0824482496194825,0.00016911889058007779,0.2119905293421275,0.0,12.128820255314436,4.717191862784205,5913.0,0.0,239892.0,239892.0,239892.0,6.0,5.999874946331134,321.6964593849389,321.6964593849389
LANL-CM5-1994,containment_quantile,6,offline_deterministic,Offline Deterministic,offline,1,49339.0,49339.0,49339.0,0.0,6.0,6.0,6.0,0.0,0.8344156942330458,0.8344156942330458,0.8344156942330458,0.0,1.1984434220393603,1.1984434220393603,1.1984434220393603,0.0,239892.0,239892.0,239892.0,6.0,5.999874946331134,321.6964593849389,321.6964593849389
LANL-CM5-1994,containment_quantile,6,offline_greedy,Global OPT,offline,1,59130.0,59130.0,59130.0,0.0,nan,nan,nan,nan,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,239892.0,239892.0,239892.0,6.0,5.999874946331134,321.6964593849389,321.6964593849389
LANL-CM5-1994,containment_quantile,6,offline_randomized,Offline Randomized,offline,1,49609.518,23948.0,59130.0,0.0,6.756756756756756,1.285312369443736,6.756756756756756,nan,0.83899066463724,0.4050059191611703,1.0,0.0,1.1919083753242674,1.0,2.4690997160514447,0.0,239892.0,239892.0,239892.0,6.0,5.999874946331134,321.6964593849389,321.6964593849389
LANL-CM5-1994,containment_quantile,6,online_randomized_fair,Online Randomized Fair Algorithm,online,1,874.564,0.0,4546.0,0.0,115.62985654990695,49.23891462607545,115.62985654990695,nan,0.014790529342127516,0.0,0.07688144765770337,0.0,67.61083236904332,nan,nan,0.0,239892.0,239892.0,239892.0,6.0,5.999874946331134,321.6964593849389,321.6964593849389
LANL-CM5-1994,containment_quantile,7,crs,CRS,online,1,4875.165,10.0,12535.0,0.0,19.051144405815627,10.978672719897117,19.051144405815627,nan,0.0824482496194825,0.00016911889058007779,0.2119905293421275,0.0,12.128820255314436,4.717191862784205,5913.0,0.0,239892.0,239892.0,239892.0,7.0,6.999824925593377,375.3125359490954,375.3125359490954
LANL-CM5-1994,containment_quantile,7,offline_deterministic,Offline Deterministic,offline,1,49426.0,49426.0,49426.0,0.0,7.005390835579515,7.005390835579515,7.005390835579515,0.0,0.8358870285810925,0.8358870285810925,0.8358870285810925,0.0,1.1963339133249706,1.1963339133249706,1.1963339133249706,0.0,239892.0,239892.0,239892.0,7.0,6.999824925593377,375.3125359490954,375.3125359490954
LANL-CM5-1994,containment_quantile,7,offline_greedy,Global OPT,offline,1,59130.0,59130.0,59130.0,0.0,nan,nan,nan,nan,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,239892.0,239892.0,239892.0,7.0,6.999824925593377,375.3125359490954,375.3125359490954
LANL-CM5-1994,containment_quantile,7,offline_randomized,Offline Randomized,offline,1,50218.498,24018.0,59130.0,0.0,8.0,1.2511756537952823,8.0,nan,0.8492896668357856,0.40618975139523084,1.0,0.0,1.1774545706245536,1.0,2.4619035723207596,0.0,239892.0,239892.0,239892.0,7.0,6.999824925593377,375.3125359490954,375.3125359490954
LANL-CM5-1994,containment_quantile,7,online_randomized_fair,Online Randomized Fair Algorithm,online,1,753.831,0.0,3746.0,0.0,146.4006445192171,76.05419483217744,146.4006445192171,nan,0.012748706240487063,0.0,0.06335193641129715,0.0,78.43933189269212,nan,nan,0.0,239892.0,239892.0,239892.0,7.0,6.999824925593377,375.3125359490954,375.3125359490954
LANL-CM5-1994,containment_quantile,8,crs,CRS,online,1,4875.165,10.0,12535.0,0.0,19.772344664617666,11.288688081394369,19.772344664617666,nan,0.0824482496194825,0.00016911889058007779,0.2119905293421275,0.0,12.128820255314436,4.717191862784205,5913.0,0.0,239892.0,239892.0,239892.0,8.0,7.999766568430881,428.9286125132519,428.9286125132519
LANL-CM5-1994,containment_quantile,8,offline_deterministic,Offline Deterministic,offline,1,50540.0,50540.0,50540.0,0.0,8.00238663484487,8.00238663484487,8.00238663484487,0.0,0.8547268729917131,0.8547268729917131,0.8547268729917131,0.0,1.1699643846458252,1.1699643846458252,1.1699643846458252,0.0,239892.0,239892.0,239892.0,8.0,7.999766568430881,428.9286125132519,428.9286125132519
LANL-CM5-1994,containment_quantile,8,offline_greedy,Global OPT,offline,1,59130.0,59130.0,59130.0,0.0,nan,nan,nan,nan,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,239892.0,239892.0,239892.0,8.0,7.999766568430881,428.9286125132519,428.9286125132519
LANL-CM5-1994,containment_quantile,8,offline_randomized,Offline Randomized,offline,1,49835.644,24409.0,59130.0,0.0,8.264462809917356,1.2655225626512387,8.264462809917356,nan,0.842814882462371,0.41280230001691187,1.0,0.0,1.1865001684336616,1.0,2.4224671227825803,0.0,239892.0,239892.0,239892.0,8.0,7.999766568430881,428.9286125132519,428.9286125132519
LANL-CM5-1994,containment_quantile,8,online_randomized_fair,Online Randomized Fair Algorithm,online,1,653.399,0.0,3335.0,0.0,171.46377723906085,84.96351104804378,171.46377723906085,nan,0.011050211398613225,0.0,0.05640115000845594,0.0,90.49600626875768,nan,nan,0.0,239892.0,239892.0,239892.0,8.0,7.999766568430881,428.9286125132519,428.9286125132519
LANL-CM5-1994,containment_quantile,9,crs,CRS,online,1,4875.165,10.0,12535.0,0.0,20.719653144479096,11.511848158026982,20.719653144479096,nan,0.0824482496194825,0.00016911889058007779,0.2119905293421275,0.0,12.128820255314436,4.717191862784205,5913.0,0.0,239892.0,239892.0,239892.0,9.0,8.999699874947895,482.5446890774084,482.5446890774084
