workload,assignment_method,k,algorithm,algorithm_label,num_instances,mean_selected,mean_fairness,mean_fraction_opt,mean_inverse_ratio
NASA-iPSC-1993,exponential,8,offline_deterministic,Offline Deterministic,5,10986.6,0.6253670203353862,0.9714917322486515,1.029354998832355
NASA-iPSC-1993,exponential,8,offline_greedy,Offline Greedy,5,11309.0,0.6264422862910488,1.0,1.0
NASA-iPSC-1993,exponential,8,offline_randomized,Offline Randomized,5,10961.48,0.6128002530744935,0.969270492528075,1.0317046179151705
NASA-iPSC-1993,exponential,8,online_randomized,Online Randomized,5,132.458,0.00446318537250672,0.0117126182686356,85.38041554035001
NASA-iPSC-1993,exponential,8,simple_online_greedy,Simple Online Greedy,5,4970.0,0.267048367349324,0.4394729861172518,2.275452716297787
NASA-iPSC-1993,exponential,9,offline_deterministic,Offline Deterministic,5,11007.0,0.6224649754327968,0.9732956052701388,1.0274402694518445
NASA-iPSC-1993,exponential,9,offline_greedy,Offline Greedy,5,11309.0,0.616576463181846,1.0,1.0
NASA-iPSC-1993,exponential,9,offline_randomized,Offline Randomized,5,10985.268,0.6100336251675648,0.9713739499513662,1.0294718320732852
NASA-iPSC-1993,exponential,9,online_randomized,Online Randomized,5,124.55799999999999,0.0029182170582976496,0.011014059598549827,90.79830942580034
NASA-iPSC-1993,exponential,9,simple_online_greedy,Simple Online Greedy,5,4970.0,0.2504497724814165,0.4394729861172518,2.275452716297787
NASA-iPSC-1993,exponential,10,offline_deterministic,Offline Deterministic,5,11047.4,0.6026235893174933,0.9768679812538686,1.0236876924258635
NASA-iPSC-1993,exponential,10,offline_greedy,Offline Greedy,5,11309.0,0.6065062628005794,1.0,1.0
NASA-iPSC-1993,exponential,10,offline_randomized,Offline Randomized,5,11007.856,0.6021284345301213,0.9733712971969228,1.0273579769913608
NASA-iPSC-1993,exponential,10,online_randomized,Online Randomized,5,119.924,0.0022985100227820403,0.010604297462198249,94.30850824424701
NASA-iPSC-1993,exponential,10,simple_online_greedy,Simple Online Greedy,5,4970.0,0.22953102058747704,0.4394729861172518,2.275452716297787
NASA-iPSC-1993,uniform,2,offline_deterministic,Offline Deterministic,5,11084.2,0.8610118433883285,0.9801220267043947,1.0202819021781722
NASA-iPSC-1993,uniform,2,offline_greedy,Offline Greedy,5,11309.0,0.8768718943435777,1.0,1.0
NASA-iPSC-1993,uniform,2,offline_randomized,Offline Randomized,5,11084.07,0.848469870622489,0.9801105314351402,1.0202944006824815
NASA-iPSC-1993,uniform,2,online_randomized,Online Randomized,5,507.26,0.035957663897182586,0.044854540631355556,22.294377363723
NASA-iPSC-1993,uniform,2,simple_online_greedy,Simple Online Greedy,5,4970.0,0.3816819385468567,0.4394729861172518,2.275452716297787
NASA-iPSC-1993,uniform,3,offline_deterministic,Offline Deterministic,5,10984.0,0.7963770292629512,0.97126182686356,1.0295935942016097
NASA-iPSC-1993,uniform,3,offline_greedy,Offline Greedy,5,11309.0,0.8203365641850876,1.0,1.0
NASA-iPSC-1993,uniform,3,offline_randomized,Offline Randomized,5,10978.006,0.7829008401248442,0.970731806525776,1.0301521197314076
NASA-iPSC-1993,uniform,3,online_randomized,Online Randomized,5,378.742,0.023765342727268282,0.033490317446281725,29.85958954830664
NASA-iPSC-1993,uniform,3,simple_online_greedy,Simple Online Greedy,5,4970.0,0.3519977867040181,0.4394729861172518,2.275452716297787
NASA-iPSC-1993,uniform,4,offline_deterministic,Offline Deterministic,5,10950.4,0.7630152904790738,0.9682907418869926,1.032753277754297
NASA-iPSC-1993,uniform,4,offline_greedy,Offline Greedy,5,11309.0,0.7877192158516151,1.0,1.0
NASA-iPSC-1993,uniform,4,offline_randomized,Offline Randomized,5,10929.696,0.7557361275927867,0.9664599876204792,1.034704755535665
NASA-iPSC-1993,uniform,4,online_randomized,Online Randomized,5,264.988,0.013683582894985549,0.023431603147935274,42.677757296226446
NASA-iPSC-1993,uniform,4,simple_online_greedy,Simple Online Greedy,5,4970.0,0.3419058392840763,0.4394729861172518,2.275452716297787
NASA-iPSC-1993,uniform,5,offline_deterministic,Offline Deterministic,5,10925.2,0.7384293003256466,0.9660624281545671,1.0351562492743418
NASA-iPSC-1993,uniform,5,offline_greedy,Offline Greedy,5,11309.0,0.7623586330480672,1.0,1.0
NASA-iPSC-1993,uniform,5,offline_randomized,Offline Randomized,5,10896.622,0.7363733228123542,0.9635354142718189,1.0378463551198687
NASA-iPSC-1993,uniform,5,online_randomized,Online Randomized,5,237.974,0.010344044917925399,0.02104288619683438,47.52273004817059
NASA-iPSC-1993,uniform,5,simple_online_greedy,Simple Online Greedy,5,4970.0,0.32874052625152284,0.4394729861172518,2.275452716297787
NASA-iPSC-1993,uniform,6,offline_deterministic,Offline Deterministic,5,10900.6,0.7172425175583156,0.963887169511009,1.0374681123060405
NASA-iPSC-1993,uniform,6,offline_greedy,Offline Greedy,5,11309.0,0.746796438864502,1.0,1.0
NASA-iPSC-1993,uniform,6,offline_randomized,Offline Randomized,5,10881.724,0.704329339211454,0.9622180564152445,1.039266413442722
NASA-iPSC-1993,uniform,6,online_randomized,Online Randomized,5,195.556,0.004274932329338639,0.017292068264214342,57.8310186742843
NASA-iPSC-1993,uniform,6,simple_online_greedy,Simple Online Greedy,5,4970.0,0.31809694686521434,0.4394729861172518,2.275452716297787
NASA-iPSC-1993,uniform,7,offline_deterministic,Offline Deterministic,5,10889.4,0.7021578649327436,0.9628968078521531,1.0385448825134778
NASA-iPSC-1993,uniform,7,offline_greedy,Offline Greedy,5,11309.0,0.7325116792038066,1.0,1.0
NASA-iPSC-1993,uniform,7,offline_randomized,Offline Randomized,5,10874.104,0.6977167057361434,0.9615442567866301,1.0399959924926123
NASA-iPSC-1993,uniform,7,online_randomized,Online Randomized,5,177.82,0.0036648229079825393,0.015723759837297728,63.60018118306643
NASA-iPSC-1993,uniform,7,simple_online_greedy,Simple Online Greedy,5,4970.0,0.3132408128062975,0.4394729861172518,2.275452716297787
NASA-iPSC-1993,uniform,8,offline_deterministic,Offline Deterministic,5,10874.2,0.6902799298237658,0.9615527456008489,1.0400207474733005
NASA-iPSC-1993,uniform,8,offline_greedy,Offline Greedy,5,11309.0,0.7222996098378479,1.0,1.0
NASA-iPSC-1993,uniform,8,offline_randomized,Offline Randomized,5,10868.318,0.6874140489065977,0.9610326288796534,1.0405485455099597
NASA-iPSC-1993,uniform,8,online_randomized,Online Randomized,5,136.75,0.004437367229847752,0.012092139004332833,82.6994166153202
NASA-iPSC-1993,uniform,8,simple_online_greedy,Simple Online Greedy,5,4970.0,0.3089531002559546,0.4394729861172518,2.275452716297787
NASA-iPSC-1993,uniform,9,offline_deterministic,Offline Deterministic,5,10903.0,0.6831271853482145,0.964099389866478,1.0372539607070617
NASA-iPSC-1993,uniform,9,offline_greedy,Offline Greedy,5,11309.0,0.707937270106752,1.0,1.0
NASA-iPSC-1993,uniform,9,offline_randomized,Offline Randomized,5,10860.608,0.6781955289971188,0.9603508709877089,1.0412884221209149
NASA-iPSC-1993,uniform,9,online_randomized,Online Randomized,5,127.084,0.003187463390515162,0.01123742152268105,88.99274805352908
NASA-iPSC-1993,uniform,9,simple_online_greedy,Simple Online Greedy,5,4970.0,0.3035192481945651,0.4394729861172518,2.275452716297787
NASA-iPSC-1993,uniform,10,offline_deterministic,Offline Deterministic,5,10899.2,0.6735057820499233,0.9637633743036519,1.0376048633055235
NASA-iPSC-1993,uniform,10,offline_greedy,Offline Greedy,5,11309.0,0.7056109924171353,1.0,1.0
NASA-iPSC-1993,uniform,10,offline_randomized,Offline Randomized,5,10867.198,0.6722900603377711,0.9609335927137679,1.0406553563319818
NASA-iPSC-1993,uniform,10,online_randomized,Online Randomized,5,121.406,0.0023669294032566185,0.010735343531700416,93.1526682113011
NASA-iPSC-1993,uniform,10,simple_online_greedy,Simple Online Greedy,5,4970.0,0.3015347722536021,0.4394729861172518,2.275452716297787
SDSC-SP2-1998,exponential,2,offline_deterministic,Offline Deterministic,5,24857.4,0.8258261667750084,0.9756034381255152,1.0250073674173228
SDSC-SP2-1998,exponential,2,offline_greedy,Offline Greedy,5,25479.0,0.8237681073856826,1.0,1.0
SDSC-SP2-1998,exponential,2,offline_randomized,Offline Randomized,5,24880.05,0.8075090596716604,0.9764924055104204,1.0240744479811983
SDSC-SP2-1998,exponential,2,online_randomized,Online Randomized,5,1053.76,0.02812527865257409,0.04135798108246006,24.179151956629465
SDSC-SP2-1998,exponential,2,simple_online_greedy,Simple Online Greedy,5,6807.0,0.21788863179981874,0.26716119156952783,3.7430586161304538
SDSC-SP2-1998,exponential,3,offline_deterministic,Offline Deterministic,5,24553.2,0.7351495825452289,0.9636641940421523,1.037709064148069
SDSC-SP2-1998,exponential,3,offline_greedy,Offline Greedy,5,25479.0,0.7261253164957452,1.0,1.0
SDSC-SP2-1998,exponential,3,offline_randomized,Offline Randomized,5,24585.516,0.7009364563951253,0.9649325326739668,1.0363421927474856
SDSC-SP2-1998,exponential,3,online_randomized,Online Randomized,5,865.1659999999999,0.02294406356876651,0.033956042230856784,29.449867804865715
SDSC-SP2-1998,exponential,3,simple_online_greedy,Simple Online Greedy,5,6807.0,0.19136629367627758,0.26716119156952783,3.7430586161304538
SDSC-SP2-1998,exponential,4,offline_deterministic,Offline Deterministic,5,24343.4,0.6625695893828069,0.9554299619294321,1.0466507991740108
SDSC-SP2-1998,exponential,4,offline_greedy,Offline Greedy,5,25479.0,0.6599408998867179,1.0,1.0
SDSC-SP2-1998,exponential,4,offline_randomized,Offline Randomized,5,24362.148,0.6528330548493134,0.956165783586483,1.0458443188241424
SDSC-SP2-1998,exponential,4,online_randomized,Online Randomized,5,594.454,0.01166894861283756,0.023331135444876173,42.86145023088484
SDSC-SP2-1998,exponential,4,simple_online_greedy,Simple Online Greedy,5,6807.0,0.1729594233920473,0.26716119156952783,3.7430586161304538
SDSC-SP2-1998,exponential,5,offline_deterministic,Offline Deterministic,5,24210.8,0.6208378874046644,0.9502256760469406,1.052392125605343
SDSC-SP2-1998,exponential,5,offline_greedy,Offline Greedy,5,25479.0,0.6089391713417359,1.0,1.0
SDSC-SP2-1998,exponential,5,offline_randomized,Offline Randomized,5,24215.994,0.6068605389554053,0.9504295302013422,1.052157506296924
SDSC-SP2-1998,exponential,5,online_randomized,Online Randomized,5,520.61,0.010810842759477437,0.02043290553004435,48.94135920966837
SDSC-SP2-1998,exponential,5,simple_online_greedy,Simple Online Greedy,5,6807.0,0.15748613333553713,0.26716119156952783,3.7430586161304538
SDSC-SP2-1998,exponential,6,offline_deterministic,Offline Deterministic,5,24167.6,0.5784820920297983,0.9485301620942737,1.0542777051936694
SDSC-SP2-1998,exponential,6,offline_greedy,Offline Greedy,5,25479.0,0.5592375969453882,1.0,1.0
SDSC-SP2-1998,exponential,6,offline_randomized,Offline Randomized,5,24162.508,0.5249267411463053,0.9483303112367047,1.0544852462794974
SDSC-SP2-1998,exponential,6,online_randomized,Online Randomized,5,500.456,0.006023865751558049,0.019641901173515445,50.91216414334312
SDSC-SP2-1998,exponential,6,simple_online_greedy,Simple Online Greedy,5,6807.0,0.14730704656049617,0.26716119156952783,3.7430586161304538
SDSC-SP2-1998,exponential,7,offline_deterministic,Offline Deterministic,5,24118.8,0.5452463824556546,0.9466148592958907,1.0564060367604926
SDSC-SP2-1998,exponential,7,offline_greedy,Offline Greedy,5,25479.0,0.5292962693213303,1.0,1.0
SDSC-SP2-1998,exponential,7,offline_randomized,Offline Randomized,5,24142.916,0.5133154699824538,0.9475613642607638,1.055341250610253
SDSC-SP2-1998,exponential,7,online_randomized,Online Randomized,5,480.222,0.005345242822842904,0.018847756976333452,53.057383592126136
SDSC-SP2-1998,exponential,7,simple_online_greedy,Simple Online Greedy,5,6807.0,0.14141986618757318,0.26716119156952783,3.7430586161304538
SDSC-SP2-1998,exponential,8,offline_deterministic,Offline Deterministic,5,24203.0,0.5318608135983527,0.9499195415832646,1.0527365156267892
SDSC-SP2-1998,exponential,8,offline_greedy,Offline Greedy,5,25479.0,0.507791880658797,1.0,1.0
SDSC-SP2-1998,exponential,8,offline_randomized,Offline Randomized,5,24128.826,0.5104627938765862,0.9470083598257388,1.0559588310182
SDSC-SP2-1998,exponential,8,online_randomized,Online Randomized,5,305.56,0.0028000845200001232,0.011992621374465245,83.38588366178712
SDSC-SP2-1998,exponential,8,simple_online_greedy,Simple Online Greedy,5,6807.0,0.1290093775850354,0.26716119156952783,3.7430586161304538
SDSC-SP2-1998,exponential,9,offline_deterministic,Offline Deterministic,5,24267.4,0.4981136516747185,0.9524471133089996,1.0499340642263346
SDSC-SP2-1998,exponential,9,offline_greedy,Offline Greedy,5,25479.0,0.48937510991777594,1.0,1.0
SDSC-SP2-1998,exponential,9,offline_randomized,Offline Randomized,5,24192.232,0.49652520124623534,0.9494969190313591,1.0531908675220296
SDSC-SP2-1998,exponential,9,online_randomized,Online Randomized,5,278.096,0.002053358835635048,0.010914714078260529,91.62099437796671
SDSC-SP2-1998,exponential,9,simple_online_greedy,Simple Online Greedy,5,6807.0,0.12791101030619728,0.26716119156952783,3.7430586161304538
SDSC-SP2-1998,exponential,10,offline_deterministic,Offline Deterministic,5,24305.2,0.469151510240563,0.9539306880175832,1.0483247654190873
SDSC-SP2-1998,exponential,10,offline_greedy,Offline Greedy,5,25479.0,0.46485626401436614,1.0,1.0
SDSC-SP2-1998,exponential,10,offline_randomized,Offline Randomized,5,24256.908,0.4702598137081766,0.9520353232073472,1.0503819832660148
SDSC-SP2-1998,exponential,10,online_randomized,Online Randomized,5,269.74399999999997,0.0020660158738149076,0.010586914714078261,94.45916441120802
SDSC-SP2-1998,exponential,10,simple_online_greedy,Simple Online Greedy,5,6807.0,0.11700148011025756,0.26716119156952783,3.7430586161304538
SDSC-SP2-1998,uniform,2,offline_deterministic,Offline Deterministic,5,24897.4,0.8484240579123767,0.9771733584520585,1.023360702209514
SDSC-SP2-1998,uniform,2,offline_greedy,Offline Greedy,5,25479.0,0.8672005458006605,1.0,1.0
SDSC-SP2-1998,uniform,2,offline_randomized,Offline Randomized,5,24882.74,0.8340739642984357,0.9765979826523804,1.023963025081563
SDSC-SP2-1998,uniform,2,online_randomized,Online Randomized,5,1022.734,0.028606738474208433,0.04014027238117665,24.91269573377945
SDSC-SP2-1998,uniform,2,simple_online_greedy,Simple Online Greedy,5,6807.0,0.22997235133296032,0.26716119156952783,3.7430586161304538
SDSC-SP2-1998,uniform,3,offline_deterministic,Offline Deterministic,5,24595.4,0.7724161173391194,0.9653204599866557,1.0359269105562967
SDSC-SP2-1998,uniform,3,offline_greedy,Offline Greedy,5,25479.0,0.80431068668051,1.0,1.0
SDSC-SP2-1998,uniform,3,offline_randomized,Offline Randomized,5,24585.396,0.7585497079238098,0.9649278229129872,1.0363477621427908
SDSC-SP2-1998,uniform,3,online_randomized,Online Randomized,5,838.55,0.023020243668576516,0.03291141724557479,30.38473342185856
SDSC-SP2-1998,uniform,3,simple_online_greedy,Simple Online Greedy,5,6807.0,0.21363642301654429,0.26716119156952783,3.7430586161304538
SDSC-SP2-1998,uniform,4,offline_deterministic,Offline Deterministic,5,24427.4,0.7270824772921362,0.9587267946151733,1.0430511739351858
SDSC-SP2-1998,uniform,4,offline_greedy,Offline Greedy,5,25479.0,0.7592037914114402,1.0,1.0
SDSC-SP2-1998,uniform,4,offline_randomized,Offline Randomized,5,24393.69,0.722551893862384,0.9574037442599788,1.044494028767522
SDSC-SP2-1998,uniform,4,online_randomized,Online Randomized,5,560.1759999999999,0.011992327714571989,0.02198579222104478,45.4843959048973
SDSC-SP2-1998,uniform,4,simple_online_greedy,Simple Online Greedy,5,6807.0,0.2000176871470343,0.26716119156952783,3.7430586161304538
SDSC-SP2-1998,uniform,5,offline_deterministic,Offline Deterministic,5,24225.2,0.6913883929159663,0.9507908473644963,1.0517585226058543
SDSC-SP2-1998,uniform,5,offline_greedy,Offline Greedy,5,25479.0,0.7327400211815744,1.0,1.0
SDSC-SP2-1998,uniform,5,offline_randomized,Offline Randomized,5,24250.536,0.6943297979694841,0.9517852348993289,1.0506574920190443
SDSC-SP2-1998,uniform,5,online_randomized,Online Randomized,5,508.722,0.01102445586905096,0.019966325208995644,50.08478315812359
SDSC-SP2-1998,uniform,5,simple_online_greedy,Simple Online Greedy,5,6807.0,0.1903906197516117,0.26716119156952783,3.7430586161304538
SDSC-SP2-1998,uniform,6,offline_deterministic,Offline Deterministic,5,24209.0,0.6697160896360528,0.9501550296322462,1.0524633755909933
SDSC-SP2-1998,uniform,6,offline_greedy,Offline Greedy,5,25479.0,0.7083043863874012,1.0,1.0
SDSC-SP2-1998,uniform,6,offline_randomized,Offline Randomized,5,24160.166,0.6469927048908327,0.9482383924015857,1.0545878219238742
SDSC-SP2-1998,uniform,6,online_randomized,Online Randomized,5,452.916,0.006418779165850486,0.01777605086541858,56.25658894796175
SDSC-SP2-1998,uniform,6,simple_online_greedy,Simple Online Greedy,5,6807.0,0.18509814232051106,0.26716119156952783,3.7430586161304538
SDSC-SP2-1998,uniform,7,offline_deterministic,Offline Deterministic,5,24124.6,0.6500034904157438,0.9468424977432395,1.0561493190618139
SDSC-SP2-1998,uniform,7,offline_greedy,Offline Greedy,5,25479.0,0.68897434956346,1.0,1.0
SDSC-SP2-1998,uniform,7,offline_randomized,Offline Randomized,5,24079.424,0.6329971978748221,0.9450694297264414,1.058123804237011
SDSC-SP2-1998,uniform,7,online_randomized,Online Randomized,5,415.772,0.006363907104621182,0.016318222850190352,61.28128360316589
SDSC-SP2-1998,uniform,7,simple_online_greedy,Simple Online Greedy,5,6807.0,0.17821728292540792,0.26716119156952783,3.7430586161304538
SDSC-SP2-1998,uniform,8,offline_deterministic,Offline Deterministic,5,24133.2,0.6327342867081953,0.9471800306134464,1.0557754845911878
SDSC-SP2-1998,uniform,8,offline_greedy,Offline Greedy,5,25479.0,0.6750276920609988,1.0,1.0
SDSC-SP2-1998,uniform,8,offline_randomized,Offline Randomized,5,24030.652,0.6272227802601715,0.943155225872287,1.0602727256164461
SDSC-SP2-1998,uniform,8,online_randomized,Online Randomized,5,299.912,0.0029746120648938335,0.011770948624357314,84.95722453376905
SDSC-SP2-1998,uniform,8,simple_online_greedy,Simple Online Greedy,5,6807.0,0.1753727726776945,0.26716119156952783,3.7430586161304538
SDSC-SP2-1998,uniform,9,offline_deterministic,Offline Deterministic,5,24064.0,0.6158661129125892,0.9444640684485263,1.058835043094395
SDSC-SP2-1998,uniform,9,offline_greedy,Offline Greedy,5,25479.0,0.658645865370939,1.0,1.0
SDSC-SP2-1998,uniform,9,offline_randomized,Offline Randomized,5,23973.952,0.6115330301886249,0.9409298638094117,1.062780750468544
SDSC-SP2-1998,uniform,9,online_randomized,Online Randomized,5,276.076,0.0021767771844843037,0.010835433101770086,92.29177549399715
SDSC-SP2-1998,uniform,9,simple_online_greedy,Simple Online Greedy,5,6807.0,0.17093151897675324,0.26716119156952783,3.7430586161304538
SDSC-SP2-1998,uniform,10,offline_deterministic,Offline Deterministic,5,23922.4,0.6088652770549825,0.9389065504925624,1.0650810228712353
SDSC-SP2-1998,uniform,10,offline_greedy,Offline Greedy,5,25479.0,0.6503969808551829,1.0,1.0
SDSC-SP2-1998,uniform,10,offline_randomized,Offline Randomized,5,23929.248,0.6036959007949729,0.9391753208524667,1.0647643432609493
SDSC-SP2-1998,uniform,10,online_randomized,Online Randomized,5,269.38,0.002214138541396248,0.010572628439106715,94.58546274807621
SDSC-SP2-1998,uniform,10,simple_online_greedy,Simple Online Greedy,5,6807.0,0.16576271538421275,0.26716119156952783,3.7430586161304538
