input_file,k,alpha,r,algorithm,algorithm_type,runs,selected,fairness,fraction_opt,inverse_ratio,delta,num_levels
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_8groups_seed42.csv,8,,,online_randomized,randomized,1000,379.38899999999995,119.83805668016196,0.01814824204735709,55.10175571774617,71998.0,17
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_8groups_seed42.csv,8,,,online_randomized_level_greedy,randomized,1000,1889.2509999999995,31.02980436780603,0.09037316431475721,11.06523167117551,71998.0,17
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_9groups_seed42.csv,9,,,offline_greedy,deterministic,1,20905,3.276995305164319,1.0,1.0,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_9groups_seed42.csv,9,1.0,9,offline_deterministic,deterministic,1,18919,2.903225806451613,0.9049988041138484,1.1049738358264178,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_9groups_seed42.csv,9,,,offline_randomized,randomized,1000,18914.048999999995,2.975809821025077,0.9047619708203777,1.1052630771972731,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_9groups_seed42.csv,9,,,simple_online_greedy,deterministic,1,2538,28.125,0.12140636211432672,8.236800630417651,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_9groups_seed42.csv,9,,,online_randomized,randomized,1000,331.79299999999995,141.11475409836066,0.015871466156421907,63.006151425738345,71998.0,17
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_exponential_9groups_seed42.csv,9,,,online_randomized_level_greedy,randomized,1000,1889.2509999999997,33.414715879170856,0.09037316431475723,11.065231671175509,71998.0,17
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_length_delta_10groups.csv,10,,,offline_greedy,deterministic,1,20905,691.0,1.0,1.0,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_length_delta_10groups.csv,10,1.0,10,offline_deterministic,deterministic,1,17384,9.871428571428572,0.8315713944032528,1.2025425678785089,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_length_delta_10groups.csv,10,,,offline_randomized,randomized,1000,16558.702,10.383170548459805,0.7920928964362594,1.262478182166694,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_length_delta_10groups.csv,10,,,simple_online_greedy,deterministic,1,2538,20.178794178794178,0.12140636211432672,8.236800630417651,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_length_delta_10groups.csv,10,,,online_randomized,randomized,1000,198.23499999999999,243.43507812695944,0.009482659650801244,105.45564607662624,71998.0,17
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_length_delta_10groups.csv,10,,,online_randomized_level_greedy,randomized,1000,1889.251,18.20945369332466,0.09037316431475724,11.065231671175509,71998.0,17
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_length_delta_2groups.csv,2,,,offline_greedy,deterministic,1,20905,1.7112889273356402,1.0,1.0,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_length_delta_2groups.csv,2,1.0,2,offline_deterministic,deterministic,1,19018,1.3133609958506225,0.9097345132743363,1.0992217898832686,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_length_delta_2groups.csv,2,,,offline_randomized,randomized,1000,18949.214,1.2966204954194707,0.9064441042812724,1.1032119854681044,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_length_delta_2groups.csv,2,,,simple_online_greedy,deterministic,1,2538,17.075257731958764,0.12140636211432672,8.236800630417651,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_length_delta_2groups.csv,2,,,online_randomized,randomized,1000,975.887,30.452345012585056,0.04668198995455632,21.421537534571115,71998.0,17
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_length_delta_2groups.csv,2,,,online_randomized_level_greedy,randomized,1000,1889.251,16.227496509662725,0.09037316431475724,11.065231671175509,71998.0,17
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_length_delta_3groups.csv,3,,,offline_greedy,deterministic,1,20905,4.753052917232021,1.0,1.0,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_length_delta_3groups.csv,3,1.0,3,offline_deterministic,deterministic,1,18039,2.1623456790123456,0.8629036115761779,1.1588779865846222,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_length_delta_3groups.csv,3,,,offline_randomized,randomized,1000,17839.2,2.1961556305091974,0.8533460894522842,1.1718574823983139,71998.0,
temp\generated_intervals\CTC-SP2-1996\CTC-SP2-1996-3.1-cln_interval_length_delta_3groups.csv,3,,,simple_online_greedy,deterministic,1,2538,14.748865355521936,0.12140636211432672,8.236800630417651,71998.0,
