job_id,submit_time,wait_time,run_time,allocated_processors,avg_cpu_time,used_memory,requested_processors,requested_time,requested_memory,status,user_id,group_id,executable_number,queue_number,partition_number,preceding_job_number,think_time
41971,25596770,21,64,4,25.75,-1,4,36000,-1,1,31,24,7300,3,-1,-1,-1
41972,25596877,18,82,4,31.25,-1,4,36000,-1,1,31,24,5621,3,-1,-1,-1
41973,25597012,21,76,4,32.5,-1,4,36000,-1,1,31,24,5623,3,-1,-1,-1
41974,25597147,23,55,4,23.5,-1,4,36000,-1,1,31,24,5625,3,-1,-1,-1
41975,25597252,21,69,4,27.0,-1,4,36000,-1,1,31,24,7302,3,-1,-1,-1
41976,25597378,29,56,4,23.75,-1,4,36000,-1,1,31,24,7304,3,-1,-1,-1
41977,25597483,27,80,4,33.5,-1,4,36000,-1,1,31,24,5627,3,-1,-1,-1
41978,25597618,30,64,4,29.5,-1,4,36000,-1,1,31,24,7306,3,-1,-1,-1
41979,25597758,24,59,4,23.5,-1,4,36000,-1,1,31,24,7308,3,-1,-1,-1
41980,25597862,22,72,4,32.5,-1,4,36000,-1,1,31,24,7310,3,-1,-1,-1
41981,25597998,20,55,4,23.5,-1,4,36000,-1,1,31,24,5629,3,-1,-1,-1
41982,25598103,13,78,4,29.5,-1,4,36000,-1,1,31,24,5631,3,-1,-1,-1
41983,25598209,11,105,4,39.0,-1,4,36000,-1,1,31,24,7312,3,-1,-1,-1
41984,25598345,9,91,4,37.0,-1,4,36000,-1,1,31,24,5633,3,-1,-1,-1
41985,25598481,8,74,4,32.75,-1,4,36000,-1,1,31,24,7314,3,-1,-1,-1
41986,25598585,7,96,4,41.0,-1,4,36000,-1,1,31,24,7316,3,-1,-1,-1
41987,25598722,3,80,4,33.75,-1,4,36000,-1,1,31,24,5635,3,-1,-1,-1
41988,25598827,35,64,4,26.25,-1,4,36000,-1,1,31,24,7318,3,-1,-1,-1
41989,25598972,35,60,4,25.0,-1,4,36000,-1,1,31,24,7320,3,-1,-1,-1
41990,25599098,20,64,4,24.0,-1,4,36000,-1,1,31,24,5637,3,-1,-1,-1
41991,25599218,12,66,4,23.5,-1,4,36000,-1,1,31,24,5639,3,-1,-1,-1
41992,25599334,19,65,4,23.75,-1,4,36000,-1,1,31,24,5641,3,-1,-1,-1
41993,25599439,19,78,4,32.75,-1,4,36000,-1,1,31,24,5643,3,-1,-1,-1
41994,25599577,37,56,4,24.5,-1,4,36000,-1,1,31,24,7322,3,-1,-1,-1
41995,25599716,18,58,4,24.5,-1,4,36000,-1,1,31,24,7324,3,-1,-1,-1
41996,25599824,29,58,4,24.0,-1,4,36000,-1,1,31,24,5645,3,-1,-1,-1
41997,25599928,12,80,4,29.25,-1,4,36000,-1,1,31,24,5647,3,-1,-1,-1
41998,25600035,34,7271,4,2076.0,-1,4,36000,-1,1,31,24,5649,3,-1,-1,-1
41999,25601630,892,50,8,12.0,-1,8,300,-1,1,94,53,5651,1,-1,-1,-1
42000,25601806,7,39,4,4.5,-1,4,300,-1,1,94,53,5653,1,-1,-1,-1
42001,25602040,38,48,4,15.75,-1,4,300,-1,1,94,53,5655,1,-1,-1,-1
42002,25602613,30,38,4,7.0,-1,4,300,-1,1,94,53,5657,1,-1,-1,-1
42003,25602643,74,37,4,7.0,-1,4,300,-1,1,94,53,5659,1,-1,-1,-1
42004,25602708,7504,112,16,0.81,-1,16,600,-1,5,94,53,5661,3,-1,-1,-1
42005,25602744,364,-1,-1,-1.0,-1,16,600,-1,5,94,53,5663,3,-1,-1,-1
42006,25602767,2073,109,8,0.75,-1,8,300,-1,5,94,53,5665,1,-1,-1,-1
42007,25602818,7533,15270,16,7397.0,-1,16,25200,-1,1,92,52,5667,3,-1,-1,-1
42008,25602928,2050,108,8,0.75,-1,8,300,-1,5,94,53,5669,1,-1,-1,-1
42009,25603084,37,52,4,17.25,-1,4,300,-1,1,94,53,5671,1,-1,-1,-1
42010,25603196,6,51,4,15.75,-1,4,300,-1,1,94,53,5673,1,-1,-1,-1
42011,25603278,9,50,4,16.0,-1,4,300,-1,1,94,53,5675,1,-1,-1,-1
42012,25606383,7,37,4,6.0,-1,4,36000,-1,5,31,24,5677,3,-1,-1,-1
42013,25606555,8,830,4,243.0,-1,4,36000,-1,1,31,24,5679,3,-1,-1,-1
42014,25607373,14,67,4,26.75,-1,4,36000,-1,1,31,24,7325,3,-1,-1,-1
42015,25607421,38,55,4,23.5,-1,4,36000,-1,1,31,24,7327,3,-1,-1,-1
42016,25607479,14,86,4,32.25,-1,4,36000,-1,1,31,24,7329,3,-1,-1,-1
42017,25607555,4,78,4,30.0,-1,4,36000,-1,1,31,24,7331,3,-1,-1,-1
42018,25607615,12,71,4,28.0,-1,4,36000,-1,1,31,24,7333,3,-1,-1,-1
42019,25607661,3,99,4,34.5,-1,4,36000,-1,1,31,24,7335,3,-1,-1,-1
42020,25607719,17,82,4,31.0,-1,4,36000,-1,1,31,24,5681,3,-1,-1,-1
42021,25607797,4,84,4,31.5,-1,4,36000,-1,1,31,24,5683,3,-1,-1,-1
42022,25607859,8,80,4,30.0,-1,4,36000,-1,1,31,24,5685,3,-1,-1,-1
42023,25607901,37,65,4,26.5,-1,4,36000,-1,1,31,24,5687,3,-1,-1,-1
42024,25607964,9,94,4,34.5,-1,4,36000,-1,1,31,24,7337,3,-1,-1,-1
42025,25608035,8,82,4,31.0,-1,4,36000,-1,1,31,24,7339,3,-1,-1,-1
42026,25608102,12,71,4,28.0,-1,4,36000,-1,1,31,24,7341,3,-1,-1,-1
42027,25608140,9,103,4,40.0,-1,4,36000,-1,1,31,24,5689,3,-1,-1,-1
42028,25608207,8,93,4,34.25,-1,4,36000,-1,1,31,24,5691,3,-1,-1,-1
42029,25608275,9,89,4,32.0,-1,4,36000,-1,1,31,24,7343,3,-1,-1,-1
42030,25608346,9,75,4,29.25,-1,4,36000,-1,1,31,24,5693,3,-1,-1,-1
42031,25608412,14,66,4,26.75,-1,4,36000,-1,1,31,24,5695,3,-1,-1,-1
42032,25608451,10,95,4,34.5,-1,4,36000,-1,1,31,24,7345,3,-1,-1,-1
42033,25608517,13,83,4,31.5,-1,4,36000,-1,1,31,24,5697,3,-1,-1,-1
42034,25608590,12,72,4,28.0,-1,4,36000,-1,1,31,24,5699,3,-1,-1,-1
42035,25608656,18,62,4,25.25,-1,4,36000,-1,1,31,24,7347,3,-1,-1,-1
42036,25608694,15,97,4,38.75,-1,4,36000,-1,1,31,24,7349,3,-1,-1,-1
42037,25608762,19,76,4,29.25,-1,4,36000,-1,1,31,24,7351,3,-1,-1,-1
42038,25608830,19,70,4,27.25,-1,4,36000,-1,1,31,24,5701,3,-1,-1,-1
42039,25608902,20,62,4,24.0,-1,4,36000,-1,1,31,24,7353,3,-1,-1,-1
42040,25608944,13,85,4,31.0,-1,4,36000,-1,1,31,24,5703,3,-1,-1,-1
42041,25609008,24,69,4,27.0,-1,4,36000,-1,1,31,24,7355,3,-1,-1,-1
42042,25609082,16,66,4,26.0,-1,4,36000,-1,1,31,24,7357,3,-1,-1,-1
42043,25609146,22,60,4,23.5,-1,4,36000,-1,1,31,24,7359,3,-1,-1,-1
42044,25609186,17,90,4,31.25,-1,4,36000,-1,1,31,24,7361,3,-1,-1,-1
42045,25609252,20,76,4,30.0,-1,4,36000,-1,1,31,24,5705,3,-1,-1,-1
42046,25609321,18,66,4,26.75,-1,4,36000,-1,1,31,24,5707,3,-1,-1,-1
42047,25609387,19,66,4,29.75,-1,4,36000,-1,1,31,24,7363,3,-1,-1,-1
42048,25609428,12,88,4,32.5,-1,4,36000,-1,1,31,24,7365,3,-1,-1,-1
42049,25609493,19,80,4,30.5,-1,4,36000,-1,1,31,24,7367,3,-1,-1,-1
42050,25609563,20,67,4,26.5,-1,4,36000,-1,1,31,24,5709,3,-1,-1,-1
42051,25609629,25,60,4,25.0,-1,4,36000,-1,1,31,24,5711,3,-1,-1,-1
42052,25609670,17,88,4,33.0,-1,4,36000,-1,1,31,24,5713,3,-1,-1,-1
42053,25609735,20,83,4,30.75,-1,4,36000,-1,1,31,24,7369,3,-1,-1,-1
42054,25609805,21,69,4,26.75,-1,4,36000,-1,1,31,24,5715,3,-1,-1,-1
42055,25609870,26,60,4,24.5,-1,4,36000,-1,1,31,24,7371,3,-1,-1,-1
42056,25609912,18,85,4,32.25,-1,4,36000,-1,1,31,24,5717,3,-1,-1,-1
42057,25609975,25,79,4,30.25,-1,4,36000,-1,1,31,24,7373,3,-1,-1,-1
42058,25610048,22,69,4,27.25,-1,4,36000,-1,1,31,24,5719,3,-1,-1,-1
42059,25610110,32,57,4,24.25,-1,4,36000,-1,1,31,24,7375,3,-1,-1,-1
42060,25610176,3678,-1,-1,-1.0,-1,4,36000,-1,5,31,24,5721,3,-1,-1,-1
42061,25610215,3679,-1,-1,-1.0,-1,4,36000,-1,5,31,24,5723,3,-1,-1,-1
42062,25613868,2026,57,4,23.5,-1,4,36000,-1,1,31,24,5725,3,-1,-1,-1
42063,25613906,1988,59,4,23.5,-1,4,36000,-1,1,31,24,7377,3,-1,-1,-1
42064,25615969,29,55,4,23.25,-1,4,36000,-1,1,31,24,5727,3,-1,-1,-1
42065,25615987,12,56,4,23.25,-1,4,36000,-1,1,31,24,5729,3,-1,-1,-1
42066,25616075,25,63,4,26.25,-1,4,36000,-1,1,31,24,7379,3,-1,-1,-1
42067,25616180,27,80,4,30.25,-1,4,36000,-1,1,31,24,5731,3,-1,-1,-1
42068,25616315,30,67,4,26.75,-1,4,36000,-1,1,31,24,5733,3,-1,-1,-1
42069,25616450,34,55,4,23.5,-1,4,36000,-1,1,31,24,7381,3,-1,-1,-1
42070,25616555,27,69,4,27.5,-1,4,36000,-1,1,31,24,7383,3,-1,-1,-1
42071,25616652,69,15692,16,7427.0,-1,16,25200,-1,1,92,52,5735,3,-1,-1,-1
42072,25616690,280,56,4,23.5,-1,4,36000,-1,1,31,24,5737,3,-1,-1,-1
42073,25617618,11,27291,8,26860.0,-1,8,28800,-1,5,64,40,5739,4,-1,-1,-1
42074,25623708,8,81,16,10.12,-1,16,1800,-1,1,3,3,5741,4,-1,-1,-1
42075,25623958,35,54,16,11.31,-1,16,1200,-1,1,3,3,5743,4,-1,-1,-1
42076,25624112,15,360,16,62.88,-1,16,1200,-1,1,3,3,5745,4,-1,-1,-1
42077,25624532,35,1227,16,831.88,-1,16,1800,-1,1,3,3,5747,4,-1,-1,-1
42078,25625167,36,1108,2,949.5,-1,2,3000,-1,1,47,3,5749,4,-1,-1,-1
42079,25625186,18,1122,2,962.0,-1,2,3000,-1,1,47,3,5751,4,-1,-1,-1
42080,25625278,30,762,2,643.5,-1,2,3000,-1,1,47,3,5753,4,-1,-1,-1
42081,25626297,65,13399,16,5971.0,-1,16,25200,-1,1,92,52,5755,3,-1,-1,-1
42082,25628328,6138,949,64,845.59,-1,64,3600,-1,1,25,16,5757,2,-1,-1,-1
42083,25629331,3104,61,31,0.94,-1,31,300,-1,1,88,48,5759,2,-1,-1,-1
42084,25629862,117277,16852,2,16703.0,-1,2,43200,-1,1,10,9,5761,3,-1,-1,-1
42085,25630739,27,695,2,619.0,-1,2,3000,-1,1,47,3,7385,4,-1,-1,-1
42086,25630788,14,1035,2,950.0,-1,2,3000,-1,1,47,3,7387,4,-1,-1,-1
42087,25630809,29,1033,2,945.0,-1,2,3000,-1,1,47,3,7389,4,-1,-1,-1
42088,25631249,30,8337,1,8224.0,-1,1,10800,-1,1,23,21,7391,3,-1,-1,-1
42089,25632071,17377,-1,-1,-1.0,-1,36,36000,-1,5,15,14,7394,2,-1,-1,-1
42090,25632328,114811,43873,1,43452.0,-1,1,64800,-1,1,58,39,7396,3,-1,-1,-1
42091,25632944,48,10741,16,5845.0,-1,16,25200,-1,1,92,52,5763,3,-1,-1,-1
42092,25633276,195476,58670,16,58076.0,-1,16,64800,-1,1,6,6,5263,3,-1,-1,-1
42093,25633832,407527,36086,96,34357.0,-1,96,36000,-1,5,91,51,3646,4,-1,-1,-1
42094,25633927,443553,36168,96,34294.0,-1,96,36000,-1,5,91,51,3646,4,-1,-1,-1
42095,25634049,132,-1,-1,-1.0,-1,12,28800,-1,5,15,14,7399,2,-1,-1,-1
42096,25634199,13,7947,12,7768.0,-1,12,25200,-1,1,15,14,7401,2,-1,-1,-1
42097,25640215,124918,4129,16,0.75,-1,16,25200,-1,5,92,52,5767,3,-1,-1,-1
42098,25640470,40,31,2,2.0,-1,2,300,-1,1,100,3,5769,3,-1,-1,-1
42099,25641131,14,132,8,99.38,-1,8,3600,-1,1,25,16,5771,1,-1,-1,-1
42100,25641510,23,122,64,27.12,-1,64,3600,-1,1,25,16,5773,2,-1,-1,-1
42101,25642475,10,33,2,1.5,-1,2,300,-1,1,100,3,5775,3,-1,-1,-1
42102,25642656,18,157,64,32.83,-1,64,1200,-1,1,94,53,5776,3,-1,-1,-1
42103,25642677,32,171,32,33.97,-1,32,1200,-1,1,94,53,5778,3,-1,-1,-1
42104,25642752,121,32,2,1.5,-1,2,300,-1,1,100,3,5780,3,-1,-1,-1
42105,25642834,80,286,64,116.72,-1,64,1200,-1,1,94,53,5782,3,-1,-1,-1
42106,25642851,66,197,32,112.84,-1,32,1200,-1,1,94,53,5784,3,-1,-1,-1
42107,25643491,15,1412,12,1329.0,-1,12,14400,-1,5,15,14,7403,2,-1,-1,-1
42108,25644457,120868,4031,16,0.81,-1,16,25200,-1,5,92,52,5786,3,-1,-1,-1
42109,25644533,120987,18155,16,17866.0,-1,16,36000,-1,1,2,2,5788,3,-1,-1,-1
42110,25645727,38,22,4,0.25,-1,4,1000,-1,5,49,7,5790,1,-1,-1,-1
42111,25645959,18,74,64,0.83,-1,64,3600,-1,5,25,16,5792,2,-1,-1,-1
42112,25646078,35,23,4,0.25,-1,4,1000,-1,5,49,7,5794,1,-1,-1,-1
42113,25646377,25,24,5,0.6,-1,5,300,-1,5,30,1,5796,2,-1,-1,-1
42114,25646433,4,65,64,0.81,-1,64,3600,-1,5,25,16,5798,2,-1,-1,-1
42115,25646455,37,24,5,0.6,-1,5,300,-1,5,30,1,7405,2,-1,-1,-1
42116,25646782,14,37,32,0.78,-1,32,3600,-1,5,25,16,5800,2,-1,-1,-1
42117,25646942,15,24,8,0.5,-1,8,3600,-1,5,25,16,5802,1,-1,-1,-1
42118,25647070,17,23,4,0.25,-1,4,600,-1,5,1,1,5804,2,-1,-1,-1
42119,25647198,16,23,4,0.25,-1,4,2000,-1,5,49,7,5806,1,-1,-1,-1
42120,25647294,20,645,4,0.75,-1,4,600,-1,5,1,1,7407,2,-1,-1,-1
42121,25648111,19,94,4,61.75,-1,4,2000,-1,5,49,7,5808,1,-1,-1,-1
42122,25648234,30,976,4,938.0,-1,4,1000,-1,1,49,7,5810,1,-1,-1,-1
42123,25649017,33,89,32,35.94,-1,32,3600,-1,1,25,16,5812,2,-1,-1,-1
42124,25649194,4,112,64,28.03,-1,64,3600,-1,1,25,16,5814,2,-1,-1,-1
42125,25649378,24,93,16,55.75,-1,16,3600,-1,1,25,16,5816,2,-1,-1,-1
42126,25649569,31,103,64,27.44,-1,64,3600,-1,1,25,16,5818,2,-1,-1,-1
42127,25649873,22,654,64,430.03,-1,64,3600,-1,5,25,16,5820,2,-1,-1,-1
42128,25650025,140979,1304,49,2.88,-1,49,43200,-1,1,62,14,7409,2,-1,-1,-1
42129,25650031,27,371,31,287.84,-1,31,300,-1,5,88,48,5822,2,-1,-1,-1
42130,25650120,2,981,4,941.0,-1,4,1000,-1,1,49,7,5824,1,-1,-1,-1
42131,25650961,114172,12133,6,11912.0,-1,6,28800,-1,1,15,14,5826,2,-1,-1,-1
42132,25651184,28,339,31,287.87,-1,31,300,-1,5,88,48,5828,2,-1,-1,-1
42133,25651440,528,-1,-1,-1.0,-1,1,10800,-1,5,23,21,7411,3,-1,-1,-1
42134,25651464,9,3473,4,3408.0,-1,4,4000,-1,1,49,7,5830,1,-1,-1,-1
42135,25651814,112184,12091,6,11869.0,-1,6,28800,-1,1,15,14,5832,2,-1,-1,-1
42136,25651934,38,340,31,282.42,-1,31,300,-1,5,88,48,5834,2,-1,-1,-1
42137,25651948,22,200,32,149.09,-1,32,1000,-1,1,49,7,5836,2,-1,-1,-1
42138,25651948,22,232,1,192.0,-1,1,5400,-1,5,23,21,7413,3,-1,-1,-1
42139,25652161,94884,27712,8,27318.0,-1,8,28800,-1,1,64,40,5838,4,-1,-1,-1
42140,25652429,3,938,31,879.61,-1,31,900,-1,5,88,48,5840,2,-1,-1,-1
42141,25652454,824,-1,-1,-1.0,-1,32,18000,-1,5,2,2,5842,3,-1,-1,-1
42142,25652492,6,30,1,2.0,-1,1,5400,-1,5,23,21,7415,3,-1,-1,-1
42143,25652584,112741,48645,8,48152.0,-1,8,63000,-1,1,12,56,7417,3,-1,-1,-1
42144,25652819,14,540,4,497.0,-1,4,1000,-1,5,49,7,5844,1,-1,-1,-1
42145,25653284,153426,19536,32,19243.0,-1,32,36000,-1,1,2,2,5846,3,-1,-1,-1
42146,25653394,7,41,2,9.5,-1,2,1000,-1,1,49,7,5848,1,-1,-1,-1
42147,25653586,13,38,3,7.67,-1,3,1000,-1,1,49,7,5850,1,-1,-1,-1
42148,25653861,2164,-1,-1,-1.0,-1,8,10200,-1,5,18,16,5852,2,-1,-1,-1
42149,25653943,20,951,64,857.89,-1,64,3600,-1,1,25,16,5854,2,-1,-1,-1
42150,25654488,30,4192,1,4109.0,-1,1,5400,-1,1,23,21,7419,3,-1,-1,-1
42151,25655733,42,913,16,521.81,-1,16,1800,-1,1,3,3,7421,4,-1,-1,-1
42152,25655744,295,-1,-1,-1.0,-1,8,5400,-1,5,18,16,5856,2,-1,-1,-1
42153,25656082,29,136,8,58.88,-1,8,1800,-1,1,18,16,5857,2,-1,-1,-1
42154,25656149,85,-1,-1,-1.0,-1,8,10200,-1,5,18,16,5859,2,-1,-1,-1
42155,25656273,18,1832,8,1676.0,-1,8,1800,-1,5,18,16,5861,2,-1,-1,-1
42156,25656586,90486,46288,1,45752.0,-1,1,64800,-1,1,11,10,5863,2,-1,-1,-1
42157,25656756,92257,64822,1,64304.0,-1,1,64800,-1,5,11,10,5865,2,-1,-1,-1
42158,25667876,22,94,128,0.9,-1,128,600,-1,5,30,1,5867,2,-1,-1,-1
42159,25668153,16,105,128,0.86,-1,128,600,-1,5,30,1,7423,2,-1,-1,-1
42160,25671353,16,40,5,1.2,-1,5,300,-1,1,30,1,7425,2,-1,-1,-1
42161,25727931,64438,6172,64,5862.0,-1,64,36000,-1,1,107,59,5869,3,-1,-1,-1
42162,25729704,15416,-1,-1,-1.0,-1,1,300,-1,5,49,7,5871,1,-1,-1,-1
42163,25729936,17104,29,1,-1.0,-1,1,2700,-1,1,23,21,7427,3,-1,-1,-1
42164,25731820,3292,-1,-1,-1.0,-1,1,3600,-1,5,32,25,7429,2,-1,-1,-1
42165,25735623,5641,-1,-1,-1.0,-1,1,3600,-1,5,32,25,5873,2,-1,-1,-1
42166,25735730,14473,33,4,1.5,-1,4,4203,-1,1,53,8,7431,5,-1,-1,-1
42167,25735754,11291,44,2,1.5,-1,2,300,-1,1,100,3,5875,3,-1,-1,-1
42168,25737173,6,134,120,0.98,-1,120,300,-1,1,1,1,7433,4,-1,-1,-1
42169,25739744,7289,1915,4,1863.0,-1,4,2500,-1,1,49,7,5877,1,-1,-1,-1
42170,25742611,4422,2946,16,2431.0,-1,16,10800,-1,1,47,3,5879,2,-1,-1,-1
42171,25743695,3337,18035,64,15646.0,-1,64,28800,-1,1,5,5,7435,3,-1,-1,-1
42172,25745131,1902,49,1,15.0,-1,1,300,-1,1,49,7,5881,1,-1,-1,-1
42173,25747249,2781,43,4,10.25,-1,4,900,-1,1,94,53,5883,1,-1,-1,-1
42174,25747589,36103,7258,64,7023.0,-1,64,7200,-1,5,25,16,5885,2,-1,-1,-1
42175,25747719,1293,26,1,2.0,-1,1,300,-1,1,49,7,5887,1,-1,-1,-1
42176,25748187,825,25,1,-1.0,-1,1,300,-1,1,34,7,5889,1,-1,-1,-1
42177,25749821,4,32,1,2.0,-1,1,3600,-1,1,125,62,7438,3,-1,-1,-1
42178,25750114,13,34,1,2.0,-1,1,3600,-1,1,125,62,7440,3,-1,-1,-1
42179,25750271,29,986,4,945.5,-1,4,1800,-1,1,49,7,5891,1,-1,-1,-1
42180,25751324,30,32,1,1.0,-1,1,3600,-1,1,125,62,7442,3,-1,-1,-1
42181,25752661,3,25,1,1.0,-1,1,300,-1,1,49,7,5893,1,-1,-1,-1
42182,25753620,21,26,1,2.0,-1,1,300,-1,1,49,7,5895,1,-1,-1,-1
42183,25754202,27,26,1,2.0,-1,1,300,-1,1,49,7,5897,1,-1,-1,-1
42184,25754271,24,26,1,2.0,-1,1,300,-1,1,49,7,5899,1,-1,-1,-1
42185,25754517,13,30,1,6.0,-1,1,300,-1,1,49,7,5901,1,-1,-1,-1
42186,25755743,23,165,4,132.5,-1,4,3600,-1,5,59,10,5903,1,-1,-1,-1
42187,25758487,33,25,1,2.0,-1,1,300,-1,1,49,7,5905,1,-1,-1,-1
42188,25762626,8,32,1,8.0,-1,1,300,-1,1,49,7,5907,1,-1,-1,-1
42189,25764065,1066,354,16,0.81,-1,16,300,-1,5,1,1,5909,2,-1,-1,-1
42190,25765724,818,-1,-1,-1.0,-1,16,300,-1,5,1,1,7444,2,-1,-1,-1
42191,25766573,39,-1,-1,-1.0,-1,16,300,-1,5,1,1,7446,2,-1,-1,-1
42192,25766618,47,-1,-1,-1.0,-1,16,300,-1,5,1,1,7448,2,-1,-1,-1
42193,25773151,13,41,4,10.0,-1,4,900,-1,1,94,53,5911,1,-1,-1,-1
42194,25783609,32752,18356,16,17984.0,-1,16,36000,-1,1,2,2,7450,3,-1,-1,-1
42195,25793354,32,27714,8,27394.0,-1,8,28800,-1,1,64,40,7452,4,-1,-1,-1
42196,25796625,1934,20419,2,20225.0,-1,2,43200,-1,1,10,9,5913,3,-1,-1,-1
42197,25797420,1140,8491,2,8400.0,-1,2,43200,-1,1,10,9,5915,3,-1,-1,-1
42198,25797705,22,754,1,720.0,-1,1,3600,-1,1,32,25,5917,2,-1,-1,-1
42199,25798156,405,43915,1,43536.0,-1,1,64800,-1,1,58,39,7454,3,-1,-1,-1
42200,25798267,294,43449,1,43077.0,-1,1,64800,-1,1,58,39,7456,3,-1,-1,-1
42201,25798913,216441,64841,16,62985.0,-1,16,64800,-1,5,38,28,7458,4,-1,-1,-1
42202,25798927,313997,64839,16,63648.0,-1,16,64800,-1,5,38,28,7460,4,-1,-1,-1
42203,25798941,397359,64841,16,63730.0,-1,16,64800,-1,5,38,28,7462,4,-1,-1,-1
42204,25798954,468540,64834,16,63706.0,-1,16,64800,-1,5,38,28,7464,4,-1,-1,-1
42205,25799061,18,757,1,720.0,-1,1,3600,-1,1,32,25,5919,2,-1,-1,-1
42206,25799119,64343,3445,64,3332.0,-1,64,7200,-1,1,25,16,5921,2,-1,-1,-1
42207,25799705,27,707,1,666.0,-1,1,2700,-1,1,23,21,7466,3,-1,-1,-1
42208,25800715,14,461,1,427.0,-1,1,3600,-1,1,32,25,5923,2,-1,-1,-1
42209,25800715,14,3189,4,2450.0,-1,4,64800,-1,1,38,28,7468,4,-1,-1,-1
42210,25800993,28,37,4,1.75,-1,4,4203,-1,1,53,8,5925,5,-1,-1,-1
42211,25801092,27,34,4,1.75,-1,4,4203,-1,1,53,8,5927,5,-1,-1,-1
42212,25801433,16,78,4,8.75,-1,4,4203,-1,1,53,8,5929,5,-1,-1,-1
42213,25802069,36,1173,1,1135.0,-1,1,2700,-1,5,23,21,7470,3,-1,-1,-1
42214,25802447,18,461,1,427.0,-1,1,3600,-1,1,32,25,5931,2,-1,-1,-1
42215,25802909,22,33,4,2.25,-1,4,300,-1,1,100,3,7472,3,-1,-1,-1
42216,25803161,4,26,1,-1.0,-1,1,600,-1,1,111,45,5933,3,-1,-1,-1
42217,25803163,2,32,3,2.0,-1,3,300,-1,1,100,3,7474,3,-1,-1,-1
42218,25803354,16,2608,1,2559.0,-1,1,5400,-1,1,23,21,5935,3,-1,-1,-1
42219,25803431,3,32,2,1.5,-1,2,300,-1,1,100,3,7476,3,-1,-1,-1
42220,25803609,26,4231,4,156.5,-1,4,4203,-1,5,53,8,5937,5,-1,-1,-1
42221,25804123,5,32,2,2.0,-1,2,300,-1,1,100,3,7478,3,-1,-1,-1
42222,25804514,12,31,2,2.0,-1,2,300,-1,1,100,3,7480,3,-1,-1,-1
42223,25804842,10,24,1,-1.0,-1,1,300,-1,1,114,53,5939,3,-1,-1,-1
42224,25805172,7,24,1,-1.0,-1,1,600,-1,1,114,53,5939,3,-1,-1,-1
42225,25805218,25,461,1,427.0,-1,1,3600,-1,1,32,25,5942,2,-1,-1,-1
42226,25805416,25,24,1,-1.0,-1,1,600,-1,1,114,53,5939,3,-1,-1,-1
42227,25805651,21,24,1,-1.0,-1,1,600,-1,1,114,53,5939,3,-1,-1,-1
42228,25806004,33,24,1,-1.0,-1,1,600,-1,1,114,53,5939,3,-1,-1,-1
42229,25806081,21,467,1,431.0,-1,1,3600,-1,1,32,25,5947,2,-1,-1,-1
42230,25806560,14,24,1,-1.0,-1,1,600,-1,1,114,53,5939,3,-1,-1,-1
42231,25806680,30,26,1,-1.0,-1,1,600,-1,1,114,53,5939,3,-1,-1,-1
42232,25807229,6,2568,1,2515.0,-1,1,5400,-1,1,23,21,5951,3,-1,-1,-1
42233,25807933,29,24,1,-1.0,-1,1,600,-1,1,114,53,5939,3,-1,-1,-1
42234,25808271,24,24,1,-1.0,-1,1,3600,-1,1,114,53,5939,3,-1,-1,-1
42235,25808482,60801,7297,16,4153.0,-1,16,25200,-1,1,92,52,5954,3,-1,-1,-1
42236,25808490,61480,156,16,12.81,-1,16,25200,-1,1,92,52,5956,3,-1,-1,-1
42237,25809143,18,109,4,0.75,-1,4,3600,-1,5,114,53,5939,3,-1,-1,-1
42238,25809572,29,108,4,0.75,-1,4,3600,-1,5,114,53,5939,3,-1,-1,-1
42239,25809681,19,469,1,430.0,-1,1,3600,-1,1,32,25,7482,2,-1,-1,-1
42240,25809839,4159,2359,16,1905.0,-1,16,10800,-1,1,47,3,5960,2,-1,-1,-1
42241,25810061,3,27,1,3.0,-1,1,300,-1,1,49,7,5962,1,-1,-1,-1
42242,25810147,19,24,1,1.0,-1,1,300,-1,1,49,7,5964,1,-1,-1,-1
42243,25810431,56503,10109,49,9922.0,-1,49,43200,-1,1,62,14,7484,2,-1,-1,-1
42244,25810717,7,109,9,0.78,-1,9,900,-1,5,111,45,5966,3,-1,-1,-1
42245,25810723,33,779,1,741.0,-1,1,3600,-1,1,32,25,5968,2,-1,-1,-1
42246,25810926,25,109,9,0.78,-1,9,900,-1,5,111,45,5970,3,-1,-1,-1
42247,25811121,30,162,9,5.89,-1,9,900,-1,5,111,45,5972,3,-1,-1,-1
42248,25811247,32,26,1,1.0,-1,1,300,-1,1,49,7,5973,1,-1,-1,-1
42249,25811908,23,34,2,2.5,-1,2,600,-1,1,35,7,5939,3,-1,-1,-1
42250,25811935,35,106,4,0.75,-1,4,3600,-1,5,114,53,5939,3,-1,-1,-1
42251,25812018,19,25,1,2.0,-1,1,300,-1,1,49,7,5977,1,-1,-1,-1
42252,25812089,12,34,4,2.25,-1,4,600,-1,1,35,7,5939,3,-1,-1,-1
42253,25812145,22,24,1,-1.0,-1,1,600,-1,1,111,45,5980,3,-1,-1,-1
42254,25812184,7,-1,-1,-1.0,-1,4,600,-1,5,35,7,5939,3,-1,-1,-1
42255,25812319,17,24,1,1.0,-1,1,300,-1,1,49,7,5983,1,-1,-1,-1
42256,25812468,28,34,2,2.0,-1,2,300,-1,1,100,3,7486,3,-1,-1,-1
